Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,112,0,66000,65369.74508414282,13.326193000466446,224967.47939799936,0.0,0.3925614968059935,0.0,67000,92000,107000,114000,129000,156000,193000,195000,225000,225000,225000
NT PLAIN E2E,end_to_end_latency,16,0,46000,52679.63685431244,9538.881245000084,102614.4924550008,2206.5,0.05608021382942764,0.0,53000,65000,85000,85000,89000,103000,103000,103000,103000,103000,103000
NT RAG E2E,end_to_end_latency,47,0,133000,148292.65205265942,100929.17166499865,271726.00418799993,737.2978723404256,0.1647356281239437,0.0,133000,155000,172000,177000,215000,245000,272000,272000,272000,272000,272000
PLAIN E2E,end_to_end_latency,20,0,100000,114017.96484999995,56372.39281899929,219014.07375400048,2808.4,0.07010026728678455,0.0,101000,129000,140000,181000,195000,219000,219000,219000,219000,219000,219000
RAG E2E,end_to_end_latency,29,0,244000,241393.08940031033,180347.2929549989,288330.2803080005,666.8275862068965,0.1016453875658376,0.0,244000,259000,263000,266000,277000,282000,288000,288000,288000,288000,288000
NT PLAIN ITL avg,inter_token_latency_avg,16,0,25,25.285804001235,22.733769299634332,27.978498150681446,2206.5,0.05608021382942764,0.0,26,26,26,26,28,28,28,28,28,28,28
NT RAG ITL avg,inter_token_latency_avg,47,0,25,25.617576682912457,23.230682294123493,30.488460789472395,737.2978723404256,0.1647356281239437,0.0,25,26,27,27,27,28,30,30,30,30,30
PLAIN ITL avg,inter_token_latency_avg,20,0,25,25.211138197706987,23.949318635598086,28.696478298694604,2808.4,0.07010026728678455,0.0,25,25,26,26,26,29,29,29,29,29,29
RAG ITL avg,inter_token_latency_avg,29,0,25,25.074211342620213,19.350691680414194,27.558411900593175,666.8275862068965,0.1016453875658376,0.0,25,25,26,26,27,27,28,28,28,28,28
NT PLAIN ITL p95,inter_token_latency_p95,16,0,29,29.012546356375424,26.739596151219303,32.308416400701404,2206.5,0.05608021382942764,0.0,29,30,30,30,32,32,32,32,32,32,32
NT RAG ITL p95,inter_token_latency_p95,47,0,30,32.434359978533585,24.108957500175165,81.17940399897637,737.2978723404256,0.1647356281239437,0.0,30,31,33,34,38,46,81,81,81,81,81
PLAIN ITL p95,inter_token_latency_p95,20,0,29,30.705282492726838,25.10362919920226,53.46846660031597,2808.4,0.07010026728678455,0.0,29,29,30,30,41,53,53,53,53,53,53
RAG ITL p95,inter_token_latency_p95,29,0,28,28.59765178094175,24.4321009995474,35.85004524911717,666.8275862068965,0.1016453875658376,0.0,28,29,29,30,33,35,36,36,36,36,36
NT PLAIN TPS,ms_per_output_token,16,0,21,62.74101740013781,5.186993607939143,271.2130756826897,2206.5,0.05608021382942764,0.0,24,47,99,99,200,270,270,270,270,270,270
NT RAG TPS,ms_per_output_token,47,0,190,256.56581361449264,72.26330207221193,989.8479285345572,737.2978723404256,0.1647356281239437,0.0,190,270,340,360,470,600,990,990,990,990,990
PLAIN TPS,ms_per_output_token,20,0,40,71.02985126855492,15.937911455753262,313.8506158032244,2808.4,0.07010026728678455,0.0,40,48,73,130,260,310,310,310,310,310,310
RAG TPS,ms_per_output_token,29,0,340,410.3808523669039,234.2777719543092,988.540787118958,666.8275862068965,0.1016453875658376,0.0,340,450,480,510,740,830,990,990,990,990,990
NT RAG overhead,retrieval_overhead_vs_nt_plain,47,0,64000,84345.45934897926,11768.366652999248,219109.5190929991,0.0,0.1647356281239437,0.0,64000,121000,127000,129000,163000,187000,219000,219000,219000,219000,219000
RAG overhead,retrieval_overhead_vs_plain,29,0,147000,111737.33299837855,12198.238727998629,178805.7564639985,0.0,0.1016453875658376,0.0,147000,159000,161000,169000,170000,179000,179000,179000,179000,179000,179000
NT PLAIN TTFT,time_to_first_token,16,0,45000,39804.84848199978,154.52258700133825,84226.49306200037,0.0,0.05608021382942764,0.0,46000,50000,64000,64000,77000,84000,84000,84000,84000,84000,84000
NT RAG TTFT,time_to_first_token,47,0,127000,143604.68808359563,95994.85971499962,269539.96063499834,0.0,0.1647356281239437,0.0,127000,150000,169000,171000,214000,238000,270000,270000,270000,270000,270000
PLAIN TTFT,time_to_first_token,20,0,84000,97185.75867355011,35018.63726500051,193446.57174200076,0.0,0.07010026728678455,0.0,86000,117000,118000,154000,187000,193000,193000,193000,193000,193000,193000
RAG TTFT,time_to_first_token,29,0,242000,237271.35267020675,173441.29325299946,279762.5717989995,0.0,0.1016453875658376,0.0,242000,253000,261000,264000,275000,279000,280000,280000,280000,280000,280000
,Aggregated,748,0,830,63987.910235849566,5.186993607939143,288330.2803080005,777.8770053475936,2.6217499965257423,0.0,990,87000,119000,132000,193000,240000,264000,270000,288000,288000,288000
