Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,121,0,39000,40693.31358918187,10.957590999169042,145194.2916320004,0.0,0.423666737191975,0.0,39000,58000,65000,71000,90000,118000,134000,136000,145000,145000,145000
NT PLAIN E2E,end_to_end_latency,17,0,17000,16342.756751176183,6948.621997998998,30017.42571899922,2872.0,0.05952342588647582,0.0,17000,19000,21000,22000,25000,30000,30000,30000,30000,30000,30000
NT RAG E2E,end_to_end_latency,52,0,63000,64186.267140769276,9496.540864998678,150391.8680429997,737.4038461538462,0.18207165565274958,0.0,64000,70000,77000,79000,95000,126000,126000,150000,150000,150000,150000
PLAIN E2E,end_to_end_latency,24,0,61000,65087.86544924997,6734.341210998537,135264.20131800114,2659.9166666666665,0.08403307183973058,0.0,61000,73000,76000,86000,101000,111000,135000,135000,135000,135000,135000
RAG E2E,end_to_end_latency,28,0,159000,170849.5106428215,96422.82428699946,238527.19283199986,644.8571428571429,0.098038583813019,0.0,170000,203000,211000,213000,225000,226000,239000,239000,239000,239000,239000
NT PLAIN ITL avg,inter_token_latency_avg,17,0,23,23.487905375821786,22.33757576506109,25.682756024194063,2872.0,0.05952342588647582,0.0,23,23,24,24,25,26,26,26,26,26,26
NT RAG ITL avg,inter_token_latency_avg,52,0,24,23.784194323423268,21.629764976730026,27.00329716867874,737.4038461538462,0.18207165565274958,0.0,24,24,25,25,26,26,27,27,27,27,27
PLAIN ITL avg,inter_token_latency_avg,24,0,23,23.733989422514597,22.09835504526115,26.1651260306076,2659.9166666666665,0.08403307183973058,0.0,23,24,24,25,25,25,26,26,26,26,26
RAG ITL avg,inter_token_latency_avg,28,0,23,23.396537419211878,21.497551088881057,27.0360093740983,644.8571428571429,0.098038583813019,0.0,23,24,24,24,25,27,27,27,27,27,27
NT PLAIN ITL p95,inter_token_latency_p95,17,0,27,27.377886552981447,26.32217220016173,29.760675999568775,2872.0,0.05952342588647582,0.0,27,27,27,28,29,30,30,30,30,30,30
NT RAG ITL p95,inter_token_latency_p95,52,0,27,27.322427575067056,22.538377399905585,48.66015779953165,737.4038461538462,0.18207165565274958,0.0,27,27,28,28,28,31,44,49,49,49,49
PLAIN ITL p95,inter_token_latency_p95,24,0,27,27.33149114557894,25.372786299521977,29.667984049592643,2659.9166666666665,0.08403307183973058,0.0,28,28,28,28,28,29,30,30,30,30,30
RAG ITL p95,inter_token_latency_p95,28,0,27,27.336687575000592,22.513787299885735,43.7960790997749,644.8571428571429,0.098038583813019,0.0,27,27,28,28,33,35,44,44,44,44,44
NT PLAIN TPS,ms_per_output_token,17,0,6,5.732186159313847,5.162863198965647,7.241485059859167,2872.0,0.05952342588647582,0.0,6,6,6,6,6,7,7,7,7,7,7
NT RAG TPS,ms_per_output_token,52,0,87,95.61734978278771,10.869153331189839,321.72402248387436,737.4038461538462,0.18207165565274958,0.0,88,100,110,120,150,180,300,320,320,320,320
PLAIN TPS,ms_per_output_token,24,0,21,33.17937173615049,12.402101677713695,118.21488405706512,2659.9166666666665,0.08403307183973058,0.0,22,27,45,58,63,92,120,120,120,120,120
RAG TPS,ms_per_output_token,28,0,270,301.46981654154257,129.99006191276612,646.908851739132,644.8571428571429,0.098038583813019,0.0,290,350,390,400,460,560,650,650,650,650,650
NT RAG overhead,retrieval_overhead_vs_nt_plain,52,0,58000,59771.35618065351,5545.371284999419,145201.16730299924,0.0,0.18207165565274958,0.0,58000,65000,72000,74000,90000,120000,122000,145000,145000,145000,145000
RAG overhead,retrieval_overhead_vs_plain,28,0,103000,99562.16736882196,0,175806.42641000124,0.0,0.098038583813019,0.0,105000,145000,154000,159000,173000,175000,176000,176000,176000,176000,176000
NT PLAIN TTFT,time_to_first_token,17,0,120,207.61199435294068,82.15908400052285,1381.6713579999487,0.0,0.05952342588647582,0.0,120,120,130,130,520,1400,1400,1400,1400,1400,1400
NT RAG TTFT,time_to_first_token,52,0,58000,59870.43149367294,5678.564338999422,145301.43130099896,0.0,0.18207165565274958,0.0,58000,65000,72000,74000,90000,121000,122000,145000,145000,145000,145000
PLAIN TTFT,time_to_first_token,24,0,41000,49920.60339045831,4156.376275999719,117715.08087700022,0.0,0.08403307183973058,0.0,45000,57000,64000,68000,81000,101000,118000,118000,118000,118000,118000
RAG TTFT,time_to_first_token,28,0,154000,167274.31177767878,92772.5667449995,232413.68056300053,0.0,0.098038583813019,0.0,167000,200000,207000,208000,221000,222000,232000,232000,232000,232000,232000
,Aggregated,806,0,270,36972.943428507715,0,238527.19283199986,839.0223325062035,2.8221106626176184,0.0,290,46000,60000,68000,118000,153000,207000,216000,239000,239000,239000
