Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,241,0,3000,2773.4275246555635,10.046923000118113,16007.548153999778,0.0,0.8174390347153533,0.0,3000,3400,3700,3800,4400,5300,12000,14000,16000,16000,16000
NT PLAIN E2E,end_to_end_latency,39,0,11000,12512.605628307727,982.8855539999495,25206.80945100048,4864.461538461538,0.1322826653688746,0.0,11000,15000,18000,20000,23000,24000,25000,25000,25000,25000,25000
NT RAG E2E,end_to_end_latency,94,0,4400,4828.537900234077,2000.509761000103,18160.523878000276,431.51063829787233,0.3188351421711337,0.0,4400,4900,5100,5500,6500,8500,14000,18000,18000,18000,18000
PLAIN E2E,end_to_end_latency,28,0,18000,19073.221109428523,2013.3054429998083,35600.98482800004,5594.857142857143,0.09497217000842278,0.0,19000,20000,25000,26000,31000,31000,36000,36000,36000,36000,36000
RAG E2E,end_to_end_latency,80,0,10000,11670.03407998749,4692.6443289994495,81652.80305699981,454.5375,0.27134905716692226,0.0,10000,11000,13000,14000,16000,20000,22000,82000,82000,82000,82000
NT PLAIN ITL avg,inter_token_latency_avg,39,0,10,9.592402594406675,9.037441281654504,10.716475324088735,4864.461538461538,0.1322826653688746,0.0,10,10,10,10,10,11,11,11,11,11,11
NT RAG ITL avg,inter_token_latency_avg,94,0,10,9.632075053463867,7.813267036362959,20.15334503333482,431.51063829787233,0.3188351421711337,0.0,10,10,10,10,10,11,12,20,20,20,20
PLAIN ITL avg,inter_token_latency_avg,28,0,10,9.513339263420749,8.33364278602806,10.744530437881615,5594.857142857143,0.09497217000842278,0.0,10,10,10,10,10,10,11,11,11,11,11
RAG ITL avg,inter_token_latency_avg,80,0,9,9.336595435519792,7.957907206348734,11.19815363736152,454.5375,0.27134905716692226,0.0,10,10,10,10,10,11,11,11,11,11,11
NT PLAIN ITL p95,inter_token_latency_p95,39,0,11,11.619041447377244,9.792730899971502,18.689771899789775,4864.461538461538,0.1322826653688746,0.0,11,11,12,12,12,19,19,19,19,19,19
NT RAG ITL p95,inter_token_latency_p95,94,0,10,11.045979820225531,8.114630700310954,27.99532100016222,431.51063829787233,0.3188351421711337,0.0,10,11,11,12,13,17,22,28,28,28,28
PLAIN ITL p95,inter_token_latency_p95,28,0,11,11.217986340995724,8.474346599905402,20.67234250034744,5594.857142857143,0.09497217000842278,0.0,11,11,11,11,12,12,21,21,21,21,21
RAG ITL p95,inter_token_latency_p95,80,0,10,10.377934830630693,8.187467899733747,23.32697820020258,454.5375,0.27134905716692226,0.0,10,10,11,11,12,13,15,23,23,23,23
NT PLAIN TPS,ms_per_output_token,39,0,2,2.532871726895801,1.9973077077010826,4.47081561951857,4864.461538461538,0.1322826653688746,0.0,2,3,3,3,3,4,4,4,4,4,4
NT RAG TPS,ms_per_output_token,94,0,12,14.98360992545247,5.298068583413566,46.409277825585924,431.51063829787233,0.3188351421711337,0.0,12,16,18,22,26,37,44,46,46,46,46
PLAIN TPS,ms_per_output_token,28,0,3,4.802452281105668,2.5401294397929997,34.210532534145784,5594.857142857143,0.09497217000842278,0.0,3,4,4,4,9,9,34,34,34,34,34
RAG TPS,ms_per_output_token,80,0,25,34.93836895446288,10.679076883899349,400.25883851470496,454.5375,0.27134905716692226,0.0,25,32,37,42,57,79,110,400,400,400,400
NT RAG overhead,retrieval_overhead_vs_nt_plain,91,0,3100,3023.557336846023,0,7575.894475000496,0.0,0.3086595525273741,0.0,3100,3400,3700,3900,4400,5300,6400,7600,7600,7600,7600
RAG overhead,retrieval_overhead_vs_plain,79,0,4500,5227.890721050635,0,75693.58645100056,0.0,0.26795719395233575,0.0,4500,6400,7700,8500,9100,12000,17000,76000,76000,76000,76000
NT PLAIN TTFT,time_to_first_token,39,0,46,422.5726654103943,35.77230300015799,8349.820636000004,0.0,0.1322826653688746,0.0,46,48,50,51,79,6300,8300,8300,8300,8300,8300
NT RAG TTFT,time_to_first_token,94,0,3300,3731.7848421169983,1740.6919220002237,16094.014166000306,0.0,0.3188351421711337,0.0,3300,3700,3900,4100,5200,6500,11000,16000,16000,16000,16000
PLAIN TTFT,time_to_first_token,28,0,3500,5066.508494999977,961.9908710001255,26134.69053799963,0.0,0.09497217000842278,0.0,4000,5200,6000,7000,10000,14000,26000,26000,26000,26000,26000
RAG TTFT,time_to_first_token,80,0,9100,10519.959393262467,4362.33516899938,81253.61187,0.0,0.27134905716692226,0.0,9100,10000,11000,12000,15000,18000,19000,81000,81000,81000,81000
,Aggregated,1616,0,39,3172.1303951748314,0,81652.80305699981,1047.759900990099,5.48125095477183,0.0,40,3200,4100,5200,9400,13000,18000,22000,81000,82000,82000
