Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,852,0,12000,9871.199586747645,10.093599000356335,139050.0037789998,0.0,2.9458340579253375,0.0,12000,13000,13000,14000,15000,16000,18000,20000,139000,139000,139000
NT PLAIN E2E,end_to_end_latency,109,0,27000,30681.88227183483,6193.457655999737,86587.9272839993,4274.155963302752,0.3768731365186171,0.0,27000,32000,38000,43000,59000,68000,74000,76000,87000,87000,87000
NT RAG E2E,end_to_end_latency,321,0,20000,20597.903075186914,8594.107627000085,144605.57464900013,426.50778816199374,1.1098740992887715,0.0,20000,21000,22000,22000,24000,26000,29000,38000,145000,145000,145000
PLAIN E2E,end_to_end_latency,86,0,51000,52349.678530685975,3867.9590510000708,116008.64973499937,5715.895348837209,0.2973494471614777,0.0,52000,58000,64000,69000,83000,92000,110000,116000,116000,116000,116000
RAG E2E,end_to_end_latency,336,0,34000,34876.752255761865,17786.77506999975,100909.88886599916,458.8333333333333,1.161737374956471,0.0,34000,37000,39000,41000,45000,50000,56000,65000,101000,101000,101000
NT PLAIN ITL avg,inter_token_latency_avg,109,0,24,23.94632090824981,19.97566685294233,28.376000520544437,4274.155963302752,0.3768731365186171,0.0,24,24,24,24,25,25,25,26,28,28,28
NT RAG ITL avg,inter_token_latency_avg,321,0,24,23.638395669605686,9.574085961538422,54.66670553335765,426.50778816199374,1.1098740992887715,0.0,24,24,24,25,26,28,33,39,55,55,55
PLAIN ITL avg,inter_token_latency_avg,86,0,24,23.568135036064795,3.788059380938302,31.618214346672175,5715.895348837209,0.2973494471614777,0.0,24,24,24,24,24,24,25,32,32,32,32
RAG ITL avg,inter_token_latency_avg,336,0,24,23.566321471341166,6.289486593743732,76.53938207139228,458.8333333333333,1.161737374956471,0.0,24,24,25,25,27,29,33,33,77,77,77
NT PLAIN ITL p95,inter_token_latency_p95,109,0,59,58.63753482341604,43.46587234995242,69.58319070008656,4274.155963302752,0.3768731365186171,0.0,59,60,61,62,64,66,67,68,70,70,70
NT RAG ITL p95,inter_token_latency_p95,321,0,55,54.9088147384537,18.1486357500944,219.45652459999152,426.50778816199374,1.1098740992887715,0.0,55,59,61,62,66,70,82,88,220,220,220
PLAIN ITL p95,inter_token_latency_p95,86,0,58,57.462237099935535,6.601583250494516,66.7197119993034,5715.895348837209,0.2973494471614777,0.0,58,60,61,61,62,63,66,67,67,67,67
RAG ITL p95,inter_token_latency_p95,336,0,55,53.97421683704425,8.939869800269662,342.03614299976806,458.8333333333333,1.161737374956471,0.0,55,60,61,62,66,67,71,75,340,340,340
NT PLAIN TPS,ms_per_output_token,109,0,7,8.198692237816333,5.709675768217371,23.820990984614372,4274.155963302752,0.3768731365186171,0.0,7,8,8,8,10,14,18,23,24,24,24
NT RAG TPS,ms_per_output_token,321,0,56,69.21335510594103,8.531759737642481,533.5999064538751,426.50778816199374,1.1098740992887715,0.0,56,75,85,92,110,160,230,240,530,530,530
PLAIN TPS,ms_per_output_token,86,0,9,11.956200470984728,6.544732905183958,57.68224966754337,5715.895348837209,0.2973494471614777,0.0,9,10,11,12,18,38,42,58,58,58,58
RAG TPS,ms_per_output_token,336,0,81,99.02798806552602,28.735136292751783,425.7801217974648,458.8333333333333,1.161737374956471,0.0,81,110,130,140,180,210,250,330,430,430,430
NT RAG overhead,retrieval_overhead_vs_nt_plain,321,0,13000,13475.35721309032,5129.3350939995435,138493.89345599955,0.0,1.1098740992887715,0.0,13000,14000,14000,15000,16000,18000,21000,22000,138000,138000,138000
RAG overhead,retrieval_overhead_vs_plain,336,0,17000,16689.85461563987,0,72972.23181799927,0.0,1.161737374956471,0.0,17000,21000,23000,24000,29000,35000,39000,43000,73000,73000,73000
NT PLAIN TTFT,time_to_first_token,109,0,5200,4708.127127458726,128.02377700063516,7708.447260999492,0.0,0.3768731365186171,0.0,5200,5600,5800,6000,6400,7000,7300,7300,7700,7700,7700
NT RAG TTFT,time_to_first_token,321,0,17000,17950.87080546416,5258.531407999726,143588.14781399997,0.0,1.1098740992887715,0.0,17000,18000,19000,19000,21000,22000,25000,27000,144000,144000,144000
PLAIN TTFT,time_to_first_token,86,0,13000,16684.788660360402,3701.12565799991,98881.75947899981,0.0,0.2973494471614777,0.0,14000,18000,21000,24000,27000,37000,48000,99000,99000,99000,99000
RAG TTFT,time_to_first_token,336,0,31000,31863.281700324384,15992.601431999901,99560.47943099929,0.0,1.161737374956471,0.0,31000,34000,36000,37000,41000,45000,52000,58000,100000,100000,100000
,Aggregated,5769,0,5400,10931.110452663805,0,144605.57464900013,865.6800138672213,19.946615821797266,0.0,5400,14000,18000,20000,30000,37000,49000,59000,110000,145000,145000
