Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,988,0,6000,5468.005879846161,9.434558000066318,111664.64273200018,0.0,3.402993598787553,0.0,6100,6900,7400,7800,8900,9900,12000,14000,112000,112000,112000
NT PLAIN E2E,end_to_end_latency,253,0,16000,20129.659282695626,330.212517000291,70037.15824599931,3898.8418972332015,0.8714143527259623,0.0,16000,23000,27000,30000,42000,50000,55000,57000,70000,70000,70000
NT RAG E2E,end_to_end_latency,735,0,9100,9825.747379001352,4198.762537999755,112892.3685639993,461.556462585034,2.53157924606159,0.0,9100,10000,11000,11000,13000,14000,17000,21000,113000,113000,113000
NT PLAIN ITL avg,inter_token_latency_avg,253,0,20,20.254506063452933,18.490640294123082,23.866593744685762,3898.8418972332015,0.8714143527259623,0.0,20,20,20,21,21,21,22,23,24,24,24
NT RAG ITL avg,inter_token_latency_avg,734,0,20,20.438647845337396,3.020994951218266,38.929258235304374,462.1825613079019,2.5281349205567447,0.0,20,21,21,21,22,25,29,32,39,39,39
NT PLAIN ITL p95,inter_token_latency_p95,253,0,59,58.362241475857886,41.76721799990446,74.86343549953745,3898.8418972332015,0.8714143527259623,0.0,59,59,60,60,60,61,61,65,75,75,75
NT RAG ITL p95,inter_token_latency_p95,734,0,57,54.02837534761552,3.9142360001278576,96.62043875005111,462.1825613079019,2.5281349205567447,0.0,57,59,60,60,63,67,73,79,97,97,97
NT PLAIN TPS,ms_per_output_token,253,0,5,5.12759738635144,4.08044090394254,8.689803078955025,3898.8418972332015,0.8714143527259623,0.0,5,5,5,5,6,6,6,6,9,9,9
NT RAG TPS,ms_per_output_token,735,0,24,37.889917296546486,6.651394102378337,4676.889428000322,461.556462585034,2.53157924606159,0.0,24,31,36,41,55,70,91,140,4700,4700,4700
NT RAG overhead,retrieval_overhead_vs_nt_plain,735,0,6700,7270.510008647664,3133.482494999953,111720.67209299986,0.0,2.53157924606159,0.0,6700,7400,7900,8200,9300,10000,12000,16000,112000,112000,112000
NT PLAIN TTFT,time_to_first_token,253,0,96,147.53428807508453,40.969368999867584,957.386735,0.0,0.8714143527259623,0.0,96,120,140,160,210,600,780,860,960,960,960
NT RAG TTFT,time_to_first_token,735,0,6800,7426.582386331962,3403.1928069998685,111782.80290699968,0.0,2.53157924606159,0.0,6800,7500,8000,8400,9300,10000,12000,16000,112000,112000,112000
,Aggregated,6661,0,110,4302.732655768175,3.020994951218266,112892.3685639993,796.0666566581594,22.942652187777213,0.0,110,6300,7200,7800,9700,12000,18000,30000,84000,113000,113000
