Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,626,0,13000,11084.067908984016,9.367014999952517,31564.422321000166,0.0,2.1574240203370776,0.0,13000,15000,16000,16000,18000,19000,21000,23000,32000,32000,32000
PLAIN E2E,end_to_end_latency,134,0,49000,50351.45690785072,7549.217914999645,122675.17465799938,5709.2164179104475,0.46181280946512526,0.0,49000,57000,62000,64000,74000,96000,105000,110000,123000,123000,123000
RAG E2E,end_to_end_latency,492,0,37000,38153.81751223581,19483.602219000204,135360.95143900003,454.8130081300813,1.6956112108719523,0.0,37000,40000,42000,43000,48000,51000,56000,60000,135000,135000,135000
PLAIN ITL avg,inter_token_latency_avg,134,0,23,22.362530093479123,15.230910415580597,27.1132994930541,5709.2164179104475,0.46181280946512526,0.0,23,23,23,23,23,23,24,24,27,27,27
RAG ITL avg,inter_token_latency_avg,492,0,22,22.194617642638274,7.664876583324561,36.45909445715785,454.8130081300813,1.6956112108719523,0.0,22,23,23,24,25,26,30,31,36,36,36
PLAIN ITL p95,inter_token_latency_p95,134,0,51,50.61596635522341,31.020931249940986,64.72120999997058,5709.2164179104475,0.46181280946512526,0.0,51,53,54,55,56,58,61,63,65,65,65
RAG ITL p95,inter_token_latency_p95,492,0,46,44.75188700578357,8.395987499852708,72.56243610004273,454.8130081300813,1.6956112108719523,0.0,46,51,54,56,59,62,65,66,73,73,73
PLAIN TPS,ms_per_output_token,134,0,9,10.693179283057358,5.949657548328006,48.825027336033045,5709.2164179104475,0.46181280946512526,0.0,9,10,11,12,15,23,38,45,49,49,49
RAG TPS,ms_per_output_token,492,0,92,109.26102257684573,23.078344577981557,2333.809507568966,454.8130081300813,1.6956112108719523,0.0,92,110,130,150,170,210,230,340,2300,2300,2300
RAG overhead,retrieval_overhead_vs_plain,492,0,18000,18707.911080044734,0,105139.73737400101,0.0,1.6956112108719523,0.0,18000,23000,25000,27000,30000,34000,38000,43000,105000,105000,105000
PLAIN TTFT,time_to_first_token,134,0,15000,16425.75369961191,1257.5735629998235,41695.83398799932,0.0,0.46181280946512526,0.0,15000,19000,21000,23000,28000,32000,37000,41000,42000,42000,42000
RAG TTFT,time_to_first_token,492,0,34000,35315.461042422765,17392.828921000728,134338.7083940006,0.0,1.6956112108719523,0.0,34000,37000,39000,40000,44000,47000,53000,54000,134000,134000,134000
,Aggregated,4248,0,7900,14438.76086173283,0,135360.95143900003,931.0762711864406,14.640155332894418,0.0,8000,18000,29000,33000,39000,44000,53000,61000,105000,135000,135000
