Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775728403,30,,Aggregated,2.000000,0.000000,420,28000,34000,38000,66000,111000,140000,150000,179000,179000,179000,248,0,370,23288.15736270762,24.47030074297999,179465.41238809004,1352.967741935484
1775728404,30,,Aggregated,2.000000,0.000000,420,28000,34000,38000,66000,111000,140000,150000,179000,179000,179000,248,0,370,23288.15736270762,24.47030074297999,179465.41238809004,1352.967741935484
1775728405,30,,Aggregated,0.700000,0.000000,370,28000,34000,37000,63000,111000,136000,150000,179000,179000,179000,254,0,360,22843.49653496147,24.47030074297999,179465.41238809004,1336.0629921259842
1775728406,30,,Aggregated,0.700000,0.000000,370,28000,34000,37000,63000,111000,136000,150000,179000,179000,179000,254,0,360,22843.49653496147,24.47030074297999,179465.41238809004,1336.0629921259842
1775728407,30,,Aggregated,0.700000,0.000000,370,28000,34000,37000,63000,111000,136000,150000,179000,179000,179000,254,0,360,22843.49653496147,24.47030074297999,179465.41238809004,1336.0629921259842
1775728408,30,,Aggregated,0.700000,0.000000,370,28000,34000,37000,63000,111000,136000,150000,179000,179000,179000,254,0,360,22843.49653496147,24.47030074297999,179465.41238809004,1336.0629921259842
1775728409,30,,Aggregated,1.300000,0.000000,370,28000,33000,36000,63000,111000,136000,150000,179000,179000,179000,261,0,370,23033.802754187192,24.47030074297999,179465.41238809004,1343.632183908046
1775728410,30,,Aggregated,1.300000,0.000000,370,28000,33000,36000,63000,111000,136000,150000,179000,179000,179000,261,0,370,23033.802754187192,24.47030074297999,179465.41238809004,1343.632183908046
1775728411,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728412,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728413,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728414,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728415,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728416,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728417,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728418,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728419,30,,Aggregated,0.600000,0.000000,420,28000,33000,36000,66000,111000,136000,150000,179000,179000,179000,268,0,370,22964.478464125234,24.47030074297999,179465.41238809004,1334.2089552238806
1775728420,30,,Aggregated,1.400000,0.000000,420,28000,33000,36000,66000,112000,140000,150000,179000,179000,179000,275,0,420,23134.14263682303,24.47030074297999,179465.41238809004,1364.2036363636364
1775728421,30,,Aggregated,1.400000,0.000000,420,28000,33000,36000,66000,112000,140000,150000,179000,179000,179000,275,0,420,23134.14263682303,24.47030074297999,179465.41238809004,1364.2036363636364
1775728422,30,,Aggregated,1.400000,0.000000,420,28000,33000,36000,66000,112000,140000,150000,179000,179000,179000,275,0,420,23134.14263682303,24.47030074297999,179465.41238809004,1364.2036363636364
1775728423,30,,Aggregated,1.400000,0.000000,420,28000,33000,36000,66000,112000,140000,150000,179000,179000,179000,275,0,420,23134.14263682303,24.47030074297999,179465.41238809004,1364.2036363636364
1775728424,30,,Aggregated,1.400000,0.000000,420,28000,33000,36000,66000,112000,140000,150000,179000,179000,179000,275,0,420,23134.14263682303,24.47030074297999,179465.41238809004,1364.2036363636364
1775728425,30,,Aggregated,1.400000,0.000000,420,28000,33000,36000,66000,112000,140000,150000,179000,179000,179000,275,0,420,23134.14263682303,24.47030074297999,179465.41238809004,1364.2036363636364
1775728426,30,,Aggregated,0.700000,0.000000,440,28000,33000,36000,66000,112000,145000,151000,179000,179000,179000,282,0,420,23411.25868839169,24.47030074297999,179465.41238809004,1385.7304964539007
1775728427,30,,Aggregated,0.700000,0.000000,440,28000,33000,36000,66000,112000,145000,151000,179000,179000,179000,282,0,420,23411.25868839169,24.47030074297999,179465.41238809004,1385.7304964539007
1775728428,30,,Aggregated,0.700000,0.000000,440,28000,33000,36000,66000,112000,145000,151000,179000,179000,179000,282,0,420,23411.25868839169,24.47030074297999,179465.41238809004,1385.7304964539007
1775728429,30,,Aggregated,0.700000,0.000000,440,28000,33000,36000,66000,112000,145000,151000,179000,179000,179000,282,0,420,23411.25868839169,24.47030074297999,179465.41238809004,1385.7304964539007
1775728430,30,,Aggregated,0.700000,0.000000,440,28000,33000,36000,66000,112000,145000,151000,179000,179000,179000,282,0,420,23411.25868839169,24.47030074297999,179465.41238809004,1385.7304964539007
1775728431,30,,Aggregated,1.400000,0.000000,420,28000,33000,38000,70000,118000,150000,179000,221000,221000,221000,295,0,420,24316.024522671138,24.47030074297999,220754.59461996797,1485.6271186440679
1775728432,30,,Aggregated,1.400000,0.000000,420,28000,33000,38000,70000,118000,150000,179000,221000,221000,221000,295,0,420,24316.024522671138,24.47030074297999,220754.59461996797,1485.6271186440679
1775728433,30,,Aggregated,1.300000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,302,0,420,24353.869315661614,24.47030074297999,220754.59461996797,1492.1721854304635
1775728434,30,,Aggregated,2.000000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,309,0,440,24257.9723666697,24.47030074297999,220754.59461996797,1466.3818770226537
1775728435,30,,Aggregated,2.000000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,309,0,440,24257.9723666697,24.47030074297999,220754.59461996797,1466.3818770226537
1775728436,30,,Aggregated,2.000000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,309,0,440,24257.9723666697,24.47030074297999,220754.59461996797,1466.3818770226537
1775728437,30,,Aggregated,2.000000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,309,0,440,24257.9723666697,24.47030074297999,220754.59461996797,1466.3818770226537
1775728438,30,,Aggregated,2.000000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,309,0,440,24257.9723666697,24.47030074297999,220754.59461996797,1466.3818770226537
1775728439,30,,Aggregated,2.000000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,309,0,440,24257.9723666697,24.47030074297999,220754.59461996797,1466.3818770226537
1775728440,30,,Aggregated,2.000000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,309,0,440,24257.9723666697,24.47030074297999,220754.59461996797,1466.3818770226537
1775728441,30,,Aggregated,2.000000,0.000000,440,28000,33000,37000,70000,113000,150000,161000,221000,221000,221000,309,0,440,24257.9723666697,24.47030074297999,220754.59461996797,1466.3818770226537
1775728442,30,,Aggregated,2.700000,0.000000,440,27000,33000,36000,66000,112000,150000,161000,221000,221000,221000,322,0,420,23951.961776306383,24.47030074297999,220754.59461996797,1461.8385093167701
1775728443,30,,Aggregated,2.700000,0.000000,440,27000,33000,36000,66000,112000,150000,161000,221000,221000,221000,322,0,420,23951.961776306383,24.47030074297999,220754.59461996797,1461.8385093167701
1775728444,30,,Aggregated,2.700000,0.000000,440,27000,33000,36000,66000,112000,150000,161000,221000,221000,221000,322,0,420,23951.961776306383,24.47030074297999,220754.59461996797,1461.8385093167701
1775728445,30,,Aggregated,2.700000,0.000000,440,27000,33000,36000,66000,112000,150000,161000,221000,221000,221000,322,0,420,23951.961776306383,24.47030074297999,220754.59461996797,1461.8385093167701
1775728446,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728447,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728448,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728449,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728450,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728451,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728452,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728453,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728454,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728455,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728456,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728457,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728458,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728459,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728460,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728461,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728462,30,,Aggregated,2.000000,0.000000,420,27000,33000,36000,70000,113000,150000,161000,221000,221000,221000,328,0,370,23916.61818827013,24.47030074297999,220754.59461996797,1486.8902439024391
1775728463,30,,Aggregated,0.000000,0.000000,420,27000,33000,36000,70000,118000,150000,161000,221000,221000,221000,335,0,420,24007.244409858577,24.47030074297999,220754.59461996797,1495.1283582089552
1775728464,30,,Aggregated,0.000000,0.000000,420,27000,33000,36000,70000,118000,150000,161000,221000,221000,221000,335,0,420,24007.244409858577,24.47030074297999,220754.59461996797,1495.1283582089552
