Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,60,0,25000,21512.18290742254,42.6558320177719,51424.06492703594,0.0,0.20581028985157043,0.0,25000,30000,33000,34000,41000,45000,49000,51000,51000,51000,51000
NT PLAIN E2E,end_to_end_latency,18,0,51000,81535.23399692494,7145.327816950157,219642.39668403752,2702.3333333333335,0.06174308695547113,0.0,75000,97000,125000,131000,202000,220000,220000,220000,220000,220000,220000
NT RAG E2E,end_to_end_latency,42,0,110000,109359.87656453202,39287.65651094727,220754.59461996797,2654.3333333333335,0.1440672028960993,0.0,111000,119000,142000,150000,155000,179000,221000,221000,221000,221000,221000
NT PLAIN ITL avg,inter_token_latency_avg,18,0,120,119.34531357973509,114.82214288399285,136.26400399164507,2702.3333333333335,0.06174308695547113,0.0,120,120,120,120,120,140,140,140,140,140,140
NT RAG ITL avg,inter_token_latency_avg,42,0,120,117.70859749681296,109.89712136374278,128.54809580645693,2654.3333333333335,0.1440672028960993,0.0,120,120,120,120,120,120,130,130,130,130,130
NT PLAIN ITL p95,inter_token_latency_p95,18,0,160,163.22479270262798,143.95962060661986,282.6570251549133,2702.3333333333335,0.06174308695547113,0.0,160,160,160,160,190,280,280,280,280,280,280
NT RAG ITL p95,inter_token_latency_p95,42,0,150,156.08747910702647,112.60880244662985,368.50175298750435,2654.3333333333335,0.1440672028960993,0.0,150,160,160,160,160,160,370,370,370,370,370
NT PLAIN TPS,ms_per_output_token,18,0,29,29.282466326347397,24.47030074297999,35.69049601853746,2702.3333333333335,0.06174308695547113,0.0,30,30,31,31,33,36,36,36,36,36,36
NT RAG TPS,ms_per_output_token,42,0,40,74.0278315414056,33.49010427511375,1033.885697656507,2654.3333333333335,0.1440672028960993,0.0,41,43,51,59,100,130,1000,1000,1000,1000,1000
NT RAG overhead,retrieval_overhead_vs_nt_plain,42,0,28000,29663.938404690096,17149.971710983664,51346.13746206742,0.0,0.1440672028960993,0.0,28000,32000,34000,36000,40000,45000,51000,51000,51000,51000,51000
NT PLAIN TTFT,time_to_first_token,18,0,440,1129.1513709390226,311.8965899338946,4316.748942015693,0.0,0.06174308695547113,0.0,450,520,1400,2400,3200,4300,4300,4300,4300,4300,4300
NT RAG TTFT,time_to_first_token,42,0,30000,31101.05785415397,19221.524081076495,51778.41464604717,0.0,0.1440672028960993,0.0,30000,33000,36000,38000,43000,45000,52000,52000,52000,52000,52000
,Aggregated,402,0,370,24736.707761437206,24.47030074297999,220754.59461996797,1593.273631840796,1.378928942005522,0.0,400,27000,32000,37000,75000,119000,151000,179000,221000,221000,221000
