Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,22,0,31000,32792.85569659392,137.8250760026276,78598.31307199784,0.0,0.07704188653332109,0.0,32000,48000,54000,55000,55000,62000,79000,79000,79000,79000,79000
PLAIN E2E,end_to_end_latency,5,0,148000,164445.40994362906,87496.50458199903,235999.32274897583,3924.8,0.01750951966666388,0.0,148000,210000,210000,236000,236000,236000,236000,236000,236000,236000,236000
RAG E2E,end_to_end_latency,17,0,209000,197615.6463907648,73777.84286392853,289560.6166541111,3194.5882352941176,0.0595323668666572,0.0,209000,236000,258000,263000,277000,290000,290000,290000,290000,290000,290000
PLAIN ITL avg,inter_token_latency_avg,5,0,140,141.25170744823635,139.7791074840107,143.69517755431428,3924.8,0.01750951966666388,0.0,140,140,140,140,140,140,140,140,140,140,140
RAG ITL avg,inter_token_latency_avg,17,0,140,142.31212196048517,138.36451111085438,147.7311361883568,3194.5882352941176,0.0595323668666572,0.0,140,140,140,140,150,150,150,150,150,150,150
PLAIN ITL p95,inter_token_latency_p95,5,0,180,184.7334962291643,178.56385799823332,194.28812138503417,3924.8,0.01750951966666388,0.0,180,190,190,190,190,190,190,190,190,190,190
RAG ITL p95,inter_token_latency_p95,17,0,190,189.21221794478376,167.20819210167974,215.16686826944343,3194.5882352941176,0.0595323668666572,0.0,190,200,200,200,200,220,220,220,220,220,220
PLAIN TPS,ms_per_output_token,5,0,41,43.777408112701735,39.111588125451746,54.99466032809493,3924.8,0.01750951966666388,0.0,41,42,42,55,55,55,55,55,55,55,55
RAG TPS,ms_per_output_token,17,0,64,85.69524042103362,43.198722179193986,192.12979912481387,3194.5882352941176,0.0595323668666572,0.0,64,78,120,130,180,190,190,190,190,190,190
RAG overhead,retrieval_overhead_vs_plain,16,0,46000,59679.7587256151,16270.723256981,148108.2192719914,0.0,0.05603046293332442,0.0,54000,58000,80000,80000,113000,148000,148000,148000,148000,148000,148000
PLAIN TTFT,time_to_first_token,5,0,19000,21247.6113202516,13707.939212210476,34233.18804311566,0.0,0.01750951966666388,0.0,19000,25000,25000,34000,34000,34000,34000,34000,34000,34000,34000
RAG TTFT,time_to_first_token,17,0,72000,78821.14275223028,41013.10220384039,163087.43081311695,0.0,0.0595323668666572,0.0,72000,77000,99000,99000,128000,163000,163000,163000,163000,163000,163000
,Aggregated,148,0,16000,49413.18265276842,39.111588125451746,289560.6166541111,1998.162162162162,0.5182817821332509,0.0,19000,54000,69000,80000,162000,229000,264000,277000,290000,290000,290000
